Date,SubPlotID,Above_PAR,Below_PAR,LAI
2019-10-29,S4P3D,1536.8,1140.8,0.7
2019-10-29,S4P4A,1578.1,1601.4,0.03
2019-10-29,S4P4B,1613.8,1583,0.08
2019-10-29,S4P4C,1515.2,1251,0.45
2019-10-29,S4P4D,1269.2,1180.3,0.29
2019-10-29,S4P5A,1575,1574.7,0.03
2019-10-29,S4P5B,1573.7,1567.3,0.05
2019-10-29,S4P5C,1527.6,968.4,0.49
2019-10-29,S4P5D,1371.1,1213.8,0.28
2019-10-29,S4P6A,1534.1,1486.8,0.07
2019-10-29,S4P6B,1570.7,1516.4,0.11
2019-10-29,S4P6C,1274.6,1245.1,0.21
2019-10-29,S4P6D,1340.4,1067.9,0.67
2019-10-29,S4P7A,1576.3,1578.2,0.05
2019-10-29,S4P7B,1570.1,1574.6,0.05
2019-10-29,S4P7C,1301,1255.6,0.26
2019-10-29,S4P7D,1305.8,1229.1,0.28
2019-10-29,S4P8A,1541.2,1563.3,0.06
2019-10-29,S4P8B,1432.9,1556.8,0.02
2019-10-29,S4P8C,1510.4,1198.7,0.52
2019-10-29,S4P8D,1241.3,1282.6,0.09
2019-10-29,S5P1A,1556,1573.3,0.04
2019-10-29,S5P1B,1517.1,1562.3,0.04
2019-10-29,S5P1C,1378.6,1399.1,0.18
2019-10-29,S5P1D,1594,1117.5,0.74
2019-10-29,S5P2A,1518.7,1574.2,0.06
2019-10-29,S5P2B,1532.6,1520.2,0.04
2019-10-29,S5P2C,1481.4,1087.9,0.64
2019-10-29,S5P2D,1327,1337.3,0.19
2019-10-29,S5P3A,1512,1554.9,0.05
2019-10-29,S5P3B,1504.2,1517.9,0.05
2019-10-29,S5P3C,1532,702.9,1.47
2019-10-29,S5P3D,1634.5,1180.5,0.7
2019-10-29,S5P4A,1585.1,1585.1,0.07
2019-10-29,S5P4B,1510.6,1638.5,0.01
2019-10-29,S5P4C,1443,1299.1,0.24
2019-10-29,S5P4D,1456.7,837.2,1.08
2019-10-29,S5P5A,1554.8,1531.8,0.08
2019-10-29,S5P5B,1535.6,1314.8,0.31
2019-10-29,S5P5C,1406.2,1226.5,0.31
2019-10-29,S5P5D,1541.8,1251.7,0.48
2019-10-29,S5P6A,1628,1289.1,0.45
2019-10-29,S5P6B,1615.5,1563.4,0.07
2019-10-29,S5P6C,1524.2,1181.8,0.56
2019-10-29,S5P6D,1288.8,1159.1,0.24
2019-10-29,S5P7A,1559.2,1509.1,0.07
2019-10-29,S5P7B,1576,1600.6,0.03
2019-10-29,S5P7C,1352.4,1287,0.16
2019-10-29,S5P7D,1215.2,1157.4,0.31
2019-10-29,S5P8A,1524.7,1645.1,0.01
2019-10-29,S5P8B,1603.3,1548.4,0.07
2019-10-29,S5P8C,1359.2,1353.8,0.26
2019-10-29,S5P8D,1466.2,1294.8,0.29
2019-10-29,S6P1A,1588.9,1577.4,0.05
2019-10-29,S6P1B,1524.7,1531,0.03
2019-10-29,S6P1C,1475.2,1275.3,0.17
2019-10-29,S6P1D,1320.3,1282.5,0.29
2019-10-29,S6P2A,1544,1629.2,0.02
2019-10-29,S6P2B,1623.6,1538.3,0.13
2019-10-29,S6P2C,1577.8,1260.2,0.48
2019-10-29,S6P2D,1390.8,1138.7,0.41
2019-10-29,S6P3A,1439.7,1512.6,0.05
2019-10-29,S6P3B,1468.4,1120.8,0.47
2019-10-29,S6P3C,1357.5,1163.9,0.32
2019-10-29,S6P3D,1329.8,1047,0.49
2019-10-29,S6P4A,1555,1487.3,0.1
2019-10-29,S6P4B,1554.2,1528.6,0.04
2019-10-29,S6P4C,1386.7,1180.4,0.36
2019-10-29,S6P4D,1530.4,1008.4,0.9
2019-10-29,S6P5A,1457.6,1379.1,0.17
2019-10-29,S6P5B,1544.2,1514.7,0.07
2019-10-29,S6P5C,1318.5,1116.1,0.42
2019-10-29,S6P5D,1442.3,1113.3,0.61
2019-10-29,S6P6A,1546.1,1548.7,0.04
2019-10-29,S6P6B,1560.9,1583.2,0.03
2019-10-29,S6P6C,1292.2,1145,0.26
2019-10-29,S6P6D,1535.6,886.8,1.12
2019-10-29,S6P7A,1555.5,1596.7,0.03
2019-10-29,S6P7B,1539.7,1562.6,0.05
2019-10-29,S6P7C,1355.2,1181.8,0.31
2019-10-29,S6P7D,1297.3,1153.6,0.36
2019-10-29,S6P8A,1469.3,1500,0.07
2019-10-29,S6P8B,1536.5,1433.3,0.16
2019-10-29,S6P8C,1410.7,1061.1,0.44
2019-10-29,S6P8D,1221.2,1129.7,0.2
2019-11-08,S1P8A,1603.4,1360.9,0.35
2019-11-08,S1P8C,1512.9,1441.1,0.08
2019-11-08,S2P6A,1539.7,1412.9,0.23
2019-11-08,S2P5C,1614.5,1268.4,0.61
2019-11-08,S3P5C,1379.5,1308.5,0.34
2019-11-08,S3P6C,1518.1,1405.3,0.29
2019-11-08,S3P8D,1543.7,1337.7,0.29
2019-11-08,S3P4C,1592,1170.9,0.6
2019-11-08,S3P3B,1676.2,1244.6,0.72
2019-11-08,S4P4D,1554.4,1486.1,0.14
2019-11-08,S4P3D,1471.2,1525,0.03
2019-11-08,S4P5C,1599.4,1325,0.35
2019-11-08,S4P6D,1527.8,1450.9,0.1
2019-11-08,S4P7A,1679.3,1520.9,0.21
2019-11-08,S4P8C,1525.8,1578.9,0.02
2019-11-08,S3P7D,1613.6,1567.9,0.08
2019-11-08,S5P6A,1627.2,858.7,1.59
2019-11-08,S5P5B,1503.6,1197.4,0.54
2019-11-08,S5P4D,1637.5,1060.4,0.91
2019-11-08,S5P3C,1409.5,796,1.62
2019-11-08,S5P2B,1739.9,1332.1,0.5
2019-11-08,S5P1B,1596.4,1629.3,0.07
2019-11-08,S6P3B,1541.1,1171.1,0.64
2019-11-08,S6P4D,1618.4,1141.8,1.58
2019-11-08,S6P5A,1661.8,1317.8,0.49
2019-11-08,S6P6D,1575.4,958,0.94
2019-11-08,S6P7B,1752.6,1698.2,0.06
2019-11-08,S6P8B,1676.8,1610.9,0.08
2019-11-08,S1P4C,1370.3,1247,0.34
2019-11-08,S1P3D,1520.9,1410.5,0.22
2019-11-08,S1P2D,1592.8,1251.9,0.49
2019-11-08,S1P1C,1631.6,1586.8,0.1
2019-11-08,S2P1A,1775,1642.8,0.16
2019-11-08,S2P2B,1801.1,1702.6,0.11
2019-11-08,S2P3B,1735.7,1397.5,0.43
2019-11-08,S2P4A,1672.8,1554.4,0.18
2019-11-08,S2P5C,1592.5,994.1,0.88
